Timestamp (UTC),CO,NO,NO2,NOx,O3,SO2,PM2.5,PM10,NH3,AQI
2024-11-24T14:00:00Z,587.46,0.0,22.96,22.96,49.35,6.02,36.35,42.31,7.16,60.039655172413795
2024-11-24T15:00:00Z,580.79,0.0,20.91,20.91,47.21,5.6,37.31,43.75,7.6,61.66172413793104
2024-11-24T16:00:00Z,554.08,0.0,17.14,17.14,47.21,4.83,38.0,44.7,7.66,62.827586206896555
2024-11-24T17:00:00Z,520.71,0.0,13.37,13.37,48.64,4.05,37.63,44.33,6.21,62.20241379310345
2024-11-24T18:00:00Z,487.33,0.0,10.45,10.45,52.21,3.34,34.85,40.79,3.99,57.505172413793105
2024-11-24T19:00:00Z,473.98,0.0,8.14,8.14,55.07,2.8,32.27,37.13,2.53,55.07
2024-11-24T20:00:00Z,480.65,0.0,7.03,7.03,55.79,2.86,29.7,33.66,2.15,55.79
2024-11-24T21:00:00Z,487.33,0.0,6.43,6.43,56.51,3.01,29.67,33.26,2.09,56.51
2024-11-24T22:00:00Z,487.33,0.0,6.17,6.17,55.79,3.37,31.85,35.24,1.95,55.79
2024-11-24T23:00:00Z,494.0,0.0,6.43,6.43,56.51,3.93,33.88,37.15,1.95,56.51
2024-11-25T00:00:00Z,500.68,0.0,7.28,7.28,57.22,4.71,35.89,39.05,1.92,59.26241379310345
2024-11-25T01:00:00Z,520.71,0.0,9.6,9.6,57.94,5.36,35.67,38.9,1.99,58.890689655172416
2024-11-25T02:00:00Z,594.14,0.07,16.11,16.18,55.07,6.44,34.03,37.95,2.12,56.11965517241379
2024-11-25T03:00:00Z,680.92,0.82,23.31,24.13,54.36,8.11,37.02,41.6,2.31,61.17172413793104
2024-11-25T04:00:00Z,667.57,1.98,21.42,23.4,70.1,9.3,45.38,50.51,2.37,75.29724137931035
2024-11-25T05:00:00Z,627.52,1.9,16.62,18.52,85.83,9.78,50.2,55.75,2.69,85.83
2024-11-25T06:00:00Z,574.11,1.34,11.48,12.82,108.72,9.66,44.4,49.29,2.44,112.40716417910448
2024-11-25T07:00:00Z,460.62,0.74,5.65,6.39,128.75,7.03,30.88,33.93,1.57,142.0037313432836
2024-11-25T08:00:00Z,407.22,0.54,4.24,4.78,134.47,5.66,25.09,27.42,1.36,150.45567164179104
2024-11-25T09:00:00Z,403.88,0.51,4.16,4.67,133.04,5.07,30.13,32.8,1.39,148.34268656716418
2024-11-25T10:00:00Z,423.91,0.54,6.08,6.62,127.32,5.25,39.36,42.8,1.69,139.8907462686567
2024-11-25T11:00:00Z,473.98,0.52,11.65,12.17,111.58,6.38,42.86,47.01,2.53,116.63313432835821
2024-11-25T12:00:00Z,527.38,0.17,18.34,18.51,95.84,6.79,39.46,43.89,3.32,95.84
2024-11-25T13:00:00Z,580.79,0.0,21.93,21.93,85.83,6.91,37.04,42.02,4.24,85.83
2024-11-25T14:00:00Z,634.19,0.0,22.96,22.96,80.82,7.27,40.65,46.69,5.26,80.82
2024-11-25T15:00:00Z,660.9,0.0,21.25,21.25,78.68,7.33,44.66,51.58,6.08,78.68
2024-11-25T16:00:00Z,667.57,0.0,18.68,18.68,74.39,6.79,46.77,54.41,6.84,77.64586206896553
2024-11-25T17:00:00Z,667.57,0.0,17.48,17.48,68.66,6.38,49.27,57.38,6.78,81.87
2024-11-25T18:00:00Z,660.9,0.0,16.79,16.79,62.94,5.96,51.19,58.99,5.32,85.11413793103448
2024-11-25T19:00:00Z,634.19,0.0,14.91,14.91,59.37,5.54,52.26,59.21,3.7,86.92206896551724
2024-11-25T20:00:00Z,600.81,0.0,11.82,11.82,59.37,5.48,53.73,60.01,2.72,89.40586206896552
2024-11-25T21:00:00Z,567.44,0.0,9.08,9.08,61.51,5.42,56.17,61.92,2.01,93.52862068965518
2024-11-25T22:00:00Z,534.06,0.0,7.28,7.28,67.23,5.6,57.0,62.14,1.66,94.93103448275862
2024-11-25T23:00:00Z,500.68,0.0,6.43,6.43,73.67,5.78,55.38,59.81,1.66,92.19379310344829
2024-11-26T00:00:00Z,480.65,0.0,6.6,6.6,77.96,6.08,57.18,61.39,1.82,95.2351724137931
2024-11-26T01:00:00Z,494.0,0.0,8.57,8.57,80.82,6.56,65.13,69.81,2.15,115.09896551724137
2024-11-26T02:00:00Z,567.44,0.04,15.08,15.12,79.39,7.75,77.1,83.01,2.66,155.96206896551723
2024-11-26T03:00:00Z,680.92,0.59,22.96,23.55,77.96,9.54,93.94,101.19,2.82,211.03655172413792
2024-11-26T04:00:00Z,667.57,0.89,18.34,19.23,94.41,9.3,103.73,111.18,1.42,244.45758620689656
2024-11-26T05:00:00Z,614.17,0.75,12.0,12.75,113.01,8.7,102.05,109.17,0.7,238.72241379310344
2024-11-26T06:00:00Z,587.46,0.61,8.57,9.18,120.16,8.46,89.47,95.24,0.18,198.1906896551724
2024-11-26T07:00:00Z,534.06,0.21,6.77,6.98,121.59,6.68,59.98,63.26,0.0,131.42402985074628
2024-11-26T08:00:00Z,514.03,0.16,7.03,7.19,120.16,6.08,43.44,45.46,0.1,129.3110447761194
2024-11-26T09:00:00Z,514.03,0.16,7.54,7.7,120.16,5.84,37.21,38.72,0.31,129.3110447761194
2024-11-26T10:00:00Z,520.71,0.15,8.57,8.72,118.73,5.84,32.46,33.79,0.42,127.19805970149254
2024-11-26T11:00:00Z,534.06,0.1,10.8,10.9,115.87,6.38,32.15,33.62,0.38,122.97208955223881
2024-11-26T12:00:00Z,567.44,0.02,13.54,13.56,108.72,7.57,40.85,42.96,0.16,112.40716417910448
2024-11-26T13:00:00Z,594.14,0.0,15.42,15.42,101.57,9.06,59.68,62.57,0.02,101.84223880597014
2024-11-26T14:00:00Z,607.49,0.0,16.28,16.28,94.41,9.42,79.07,81.93,0.36,162.6872413793103
2024-11-26T15:00:00Z,607.49,0.0,15.59,15.59,90.12,8.58,81.77,84.08,0.89,171.90448275862067
2024-11-26T16:00:00Z,600.81,0.0,13.37,13.37,88.69,7.45,74.58,76.46,1.04,147.35931034482758
2024-11-26T17:00:00Z,607.49,0.0,11.14,11.14,85.83,6.26,76.82,78.51,0.94,155.0062068965517
2024-11-26T18:00:00Z,614.17,0.0,8.83,8.83,88.69,4.77,81.33,82.66,0.74,170.40241379310345
2024-11-26T19:00:00Z,587.46,0.0,6.0,6.0,100.14,3.7,73.87,74.87,0.67,144.93551724137933
2024-11-26T20:00:00Z,547.41,0.0,3.94,3.94,105.86,3.37,60.39,61.39,0.7,108.18119402985074
2024-11-26T21:00:00Z,500.68,0.0,2.96,2.96,105.86,3.19,49.91,51.11,0.66,108.18119402985074
2024-11-26T22:00:00Z,473.98,0.0,2.78,2.78,103.0,3.52,48.6,50.49,0.58,103.95522388059702
2024-11-26T23:00:00Z,460.62,0.0,3.0,3.0,101.57,4.05,51.57,54.5,0.54,101.84223880597014
2024-11-27T00:00:00Z,467.3,0.0,3.68,3.68,100.14,4.59,59.55,63.66,0.52,99.23965517241379
2024-11-27T01:00:00Z,487.33,0.0,5.48,5.48,97.27,5.07,66.85,71.85,0.6,120.9706896551724
2024-11-27T02:00:00Z,547.41,0.01,10.28,10.29,95.84,5.78,72.11,77.78,0.73,138.92724137931035
2024-11-27T03:00:00Z,627.52,0.2,15.77,15.97,95.84,6.56,70.02,75.81,0.86,131.79241379310344
2024-11-27T04:00:00Z,634.19,0.39,14.57,14.96,103.0,6.74,63.72,69.02,0.87,110.28551724137931
2024-11-27T05:00:00Z,620.84,0.56,10.62,11.18,111.58,6.68,63.93,68.7,0.7,116.63313432835821
2024-11-27T06:00:00Z,594.14,0.61,7.54,8.15,117.3,6.38,63.36,67.64,0.35,125.08507462686566
2024-11-27T07:00:00Z,507.35,0.47,5.4,5.87,111.58,5.25,52.48,56.02,0.01,116.63313432835821
2024-11-27T08:00:00Z,467.3,0.42,5.57,5.99,104.43,5.13,41.54,44.74,0.2,106.0682089552239
2024-11-27T09:00:00Z,460.62,0.41,6.08,6.49,103.0,5.54,33.95,37.02,0.49,103.95522388059702
2024-11-27T10:00:00Z,473.98,0.44,8.31,8.75,101.57,6.91,28.6,31.61,0.88,101.84223880597014
2024-11-27T11:00:00Z,534.06,0.44,14.05,14.49,95.84,8.94,27.53,30.8,1.41,95.84
2024-11-27T12:00:00Z,607.49,0.14,21.25,21.39,87.26,10.37,31.21,35.06,1.82,87.26
2024-11-27T13:00:00Z,660.9,0.0,24.33,24.33,82.25,11.56,42.17,47.22,2.06,82.25
2024-11-27T14:00:00Z,680.92,0.0,22.96,22.96,82.97,12.76,59.02,65.78,2.28,98.34413793103448
2024-11-27T15:00:00Z,694.27,0.0,21.08,21.08,86.55,13.47,75.94,84.04,2.37,152.00206896551722
2024-11-27T16:00:00Z,680.92,0.0,17.99,17.99,90.12,13.35,88.49,97.4,2.25,194.84517241379308
2024-11-27T17:00:00Z,674.25,0.0,16.62,16.62,89.41,13.35,98.79,108.39,2.41,227.5934482758621
2024-11-27T18:00:00Z,660.9,0.0,15.77,15.77,87.98,13.23,112.89,122.93,2.22,275.72793103448276
2024-11-27T19:00:00Z,634.19,0.0,13.71,13.71,88.69,12.76,130.26,140.5,1.66,308.10651162790697
2024-11-27T20:00:00Z,607.49,0.0,10.28,10.28,94.41,12.16,150.04,160.53,1.01,323.286511627907
2024-11-27T21:00:00Z,587.46,0.0,7.11,7.11,103.0,11.21,166.99,177.54,0.23,336.29465116279073
2024-11-27T22:00:00Z,587.46,0.0,5.83,5.83,110.15,10.85,177.33,187.66,0.0,344.23
2024-11-27T23:00:00Z,567.44,0.0,5.57,5.57,111.58,10.73,174.83,184.4,0.0,342.3113953488372
2024-11-28T00:00:00Z,534.06,0.0,6.0,6.0,108.72,10.25,159.3,167.58,0.0,330.39302325581394
2024-11-28T01:00:00Z,500.68,0.0,7.45,7.45,105.86,9.42,131.65,138.54,0.0,309.1732558139535
2024-11-28T02:00:00Z,534.06,0.05,12.68,12.73,103.0,9.18,115.56,122.0,0.0,284.84275862068966
2024-11-28T03:00:00Z,600.81,0.75,17.31,18.06,103.0,9.42,113.68,120.39,0.0,278.4248275862069
2024-11-28T04:00:00Z,567.44,1.72,12.85,14.57,107.29,8.94,108.94,115.64,0.11,262.2434482758621
2024-11-28T05:00:00Z,520.71,1.51,9.08,10.59,117.3,8.94,103.15,109.77,0.56,242.47758620689658
2024-11-28T06:00:00Z,500.68,1.17,7.11,8.28,130.18,9.3,101.17,107.66,0.83,235.71827586206896
2024-11-28T07:00:00Z,447.27,0.96,5.83,6.79,130.18,8.34,83.45,88.77,0.65,177.6396551724138
2024-11-28T08:00:00Z,423.91,0.89,5.48,6.37,130.18,7.51,75.53,80.43,0.56,150.60241379310344
2024-11-28T09:00:00Z,420.57,0.84,5.65,6.49,128.75,6.97,73.79,78.78,0.54,144.66241379310347
2024-11-28T10:00:00Z,440.6,0.98,7.8,8.78,124.45,7.39,74.19,79.57,0.66,146.02793103448275
2024-11-28T11:00:00Z,500.68,1.1,14.05,15.15,117.3,8.82,79.3,85.41,1.08,163.47241379310344
2024-11-28T12:00:00Z,574.11,0.41,23.31,23.72,103.0,9.78,86.26,93.2,1.49,187.23241379310346
2024-11-28T13:00:00Z,674.25,0.0,30.16,30.16,91.55,10.25,95.57,103.81,2.25,216.6010344827586
2024-11-28T14:00:00Z,774.38,0.0,35.64,35.64,82.97,11.32,104.3,114.21,3.61,246.40344827586205
2024-11-28T15:00:00Z,834.47,0.0,36.67,36.67,76.53,12.28,110.4,121.88,5.0,267.2275862068966
2024-11-28T16:00:00Z,814.44,0.0,32.56,32.56,75.82,12.04,114.89,127.77,5.89,282.55551724137933
2024-11-28T17:00:00Z,741.0,0.0,25.36,25.36,79.39,10.97,117.84,131.89,6.02,292.6262068965517
2024-11-28T18:00:00Z,654.22,0.0,19.02,19.02,85.12,10.13,119.14,133.93,5.07,297.06413793103445
2024-11-28T19:00:00Z,554.08,0.0,12.51,12.51,94.41,12.04,122.38,138.33,2.98,302.0590697674419
2024-11-28T20:00:00Z,500.68,0.0,8.48,8.48,103.0,12.04,124.3,140.67,1.74,303.5325581395349
2024-11-28T21:00:00Z,467.3,0.0,5.91,5.91,111.58,10.73,121.92,137.78,1.09,301.7060465116279
2024-11-28T22:00:00Z,460.62,0.0,4.88,4.88,120.16,9.78,123.23,139.23,0.63,302.7113953488372
2024-11-28T23:00:00Z,453.95,0.0,4.63,4.63,127.32,9.18,125.34,141.82,0.32,304.3306976744186
2024-11-29T00:00:00Z,460.62,0.0,5.06,5.06,131.61,8.7,124.37,140.74,0.22,303.58627906976744
2024-11-29T01:00:00Z,480.65,0.0,6.68,6.68,131.61,8.23,121.14,137.17,0.17,301.10744186046514
2024-11-29T02:00:00Z,534.06,0.01,12.0,12.01,127.32,8.46,116.76,132.61,0.38,288.9393103448276
2024-11-29T03:00:00Z,600.81,0.29,18.16,18.45,118.73,8.94,111.31,126.92,0.72,270.3341379310345
2024-11-29T04:00:00Z,587.46,0.59,16.96,17.55,113.01,8.82,98.56,112.11,0.97,226.80827586206897
2024-11-29T05:00:00Z,540.73,0.61,12.68,13.29,110.15,8.11,84.48,95.47,1.08,181.15586206896552
2024-11-29T06:00:00Z,514.03,0.54,9.51,10.05,107.29,7.33,70.96,79.6,1.0,135.00137931034482
2024-11-29T07:00:00Z,507.35,0.32,8.57,8.89,104.43,6.56,60.64,66.29,0.74,106.0682089552239
2024-11-29T08:00:00Z,514.03,0.3,9.42,9.72,100.14,6.08,53.1,56.57,0.78,88.34137931034483
2024-11-29T09:00:00Z,514.03,0.27,10.11,10.38,97.27,5.9,43.87,46.41,0.89,97.27
2024-11-29T10:00:00Z,520.71,0.24,12.0,12.24,92.98,6.38,40.12,43.01,1.17,92.98
2024-11-29T11:00:00Z,554.08,0.15,15.94,16.09,88.69,7.33,40.12,44.02,1.55,88.69
2024-11-29T12:00:00Z,607.49,0.04,20.91,20.95,84.4,7.99,47.5,52.68,1.95,84.4
2024-11-29T13:00:00Z,660.9,0.0,24.68,24.68,80.11,8.82,53.06,59.24,2.69,88.27379310344828
2024-11-29T14:00:00Z,720.98,0.0,28.1,28.1,75.1,10.25,57.95,65.49,3.93,96.53620689655173
2024-11-29T15:00:00Z,754.36,0.0,29.47,29.47,70.81,11.44,64.86,74.29,4.94,114.17724137931035
2024-11-29T16:00:00Z,747.68,0.0,26.73,26.73,68.66,11.32,69.85,80.46,5.26,131.21206896551723
2024-11-29T17:00:00Z,680.92,0.0,20.91,20.91,68.66,10.13,71.05,81.63,4.43,135.30862068965516
2024-11-29T18:00:00Z,600.81,0.0,16.11,16.11,70.1,9.3,59.81,68.18,3.01,99.67896551724138
2024-11-29T19:00:00Z,534.06,0.0,12.0,12.0,73.67,9.42,47.35,53.31,1.84,78.62586206896552
2024-11-29T20:00:00Z,487.33,0.0,8.23,8.23,78.68,8.82,48.39,53.72,1.38,80.38310344827586
2024-11-29T21:00:00Z,473.98,0.0,5.83,5.83,82.97,7.99,56.2,61.36,1.23,93.57931034482759
2024-11-29T22:00:00Z,487.33,0.0,4.97,4.97,86.55,7.03,61.35,66.2,1.23,102.1948275862069
2024-11-29T23:00:00Z,500.68,0.0,4.63,4.63,87.26,6.08,57.14,61.42,1.25,95.16758620689654
2024-11-30T00:00:00Z,494.0,0.0,4.93,4.93,82.97,5.6,44.63,48.08,1.25,82.97
2024-11-30T01:00:00Z,480.65,0.0,6.43,6.43,74.39,5.48,32.58,35.4,1.33,74.39
2024-11-30T02:00:00Z,507.35,0.03,11.65,11.68,62.94,6.02,26.91,29.54,1.5,62.94
2024-11-30T03:00:00Z,554.08,0.36,17.14,17.5,55.79,6.32,25.24,27.74,1.6,55.79
2024-11-30T04:00:00Z,540.73,0.54,15.59,16.13,55.79,5.96,23.52,25.74,1.57,55.79
2024-11-30T05:00:00Z,514.03,0.57,12.51,13.08,58.65,5.96,23.37,25.44,1.6,58.65
2024-11-30T06:00:00Z,507.35,0.55,10.88,11.43,60.8,5.96,22.22,24.0,1.61,60.8
2024-11-30T07:00:00Z,494.0,0.75,9.0,9.75,66.52,5.42,22.22,23.7,1.63,66.52
2024-11-30T08:00:00Z,487.33,0.62,8.48,9.1,69.38,4.95,25.08,26.47,1.69,69.38
2024-11-30T09:00:00Z,473.98,0.51,8.83,9.34,67.95,4.83,28.93,30.56,1.85,67.95
2024-11-30T10:00:00Z,453.95,0.29,9.17,9.46,64.37,4.29,27.87,29.58,1.9,64.37
2024-11-30T11:00:00Z,453.95,0.12,10.45,10.57,60.08,3.76,24.12,25.76,1.92,60.08
2024-11-30T12:00:00Z,467.3,0.02,12.0,12.02,57.94,3.52,24.2,26.1,1.93,57.94
2024-11-30T13:00:00Z,487.33,0.0,12.68,12.68,57.94,3.81,27.37,29.93,2.06,57.94
2024-11-30T14:00:00Z,494.0,0.0,10.54,10.54,63.66,4.23,38.02,41.64,2.28,63.66
2024-11-30T15:00:00Z,487.33,0.0,8.23,8.23,67.95,4.11,47.46,51.52,2.47,78.81172413793104
2024-11-30T16:00:00Z,487.33,0.0,7.11,7.11,67.95,3.99,50.59,54.3,2.5,84.10034482758621
2024-11-30T17:00:00Z,507.35,0.0,7.2,7.2,66.52,3.93,51.63,54.55,2.31,85.85758620689656
2024-11-30T18:00:00Z,507.35,0.0,7.03,7.03,65.09,3.55,43.99,45.74,1.76,72.94862068965517
2024-11-30T19:00:00Z,480.65,0.0,5.74,5.74,64.37,2.77,34.96,35.87,1.25,64.37
2024-11-30T20:00:00Z,447.27,0.0,4.16,4.16,65.09,2.35,27.65,28.25,1.03,65.09
2024-11-30T21:00:00Z,433.92,0.0,3.34,3.34,65.09,2.21,21.64,22.17,0.97,65.09
2024-11-30T22:00:00Z,423.91,0.0,2.91,2.91,65.09,2.06,16.79,17.34,1.01,65.09
2024-11-30T23:00:00Z,420.57,0.0,2.78,2.78,62.94,2.0,12.15,12.73,1.03,62.94
2024-12-01T00:00:00Z,420.57,0.0,3.04,3.04,60.8,2.06,8.81,9.39,1.04,60.8
2024-12-01T01:00:00Z,433.92,0.0,4.33,4.33,57.22,2.38,7.36,8.05,1.04,57.22
2024-12-01T02:00:00Z,473.98,0.01,7.88,7.89,52.21,2.95,7.68,8.63,1.12,52.21
2024-12-01T03:00:00Z,520.71,0.1,11.82,11.92,47.21,3.43,8.33,9.47,1.16,47.21
2024-12-01T04:00:00Z,520.71,0.34,12.0,12.34,46.49,3.99,8.26,9.38,1.14,46.49
2024-12-01T05:00:00Z,500.68,0.53,9.85,10.38,49.35,4.29,8.13,9.16,1.22,49.35
2024-12-01T06:00:00Z,487.33,0.64,8.14,8.78,51.5,4.29,8.82,9.75,1.31,51.5
2024-12-01T07:00:00Z,467.3,0.39,7.03,7.42,53.64,3.7,8.64,9.43,1.31,53.64
2024-12-01T08:00:00Z,467.3,0.27,7.97,8.24,51.5,3.78,7.36,8.06,1.33,51.5
2024-12-01T09:00:00Z,480.65,0.25,9.42,9.67,49.35,4.29,6.22,6.89,1.35,49.35
2024-12-01T10:00:00Z,494.0,0.23,11.14,11.37,48.64,4.77,5.67,6.31,1.35,48.64
2024-12-01T11:00:00Z,527.38,0.2,14.22,14.42,43.99,5.01,6.55,7.26,1.38,43.99
2024-12-01T12:00:00Z,567.44,0.07,18.34,18.41,37.19,4.95,7.98,8.78,1.3,37.19
2024-12-01T13:00:00Z,587.46,0.01,20.56,20.57,33.97,4.89,8.46,9.4,1.19,33.97
2024-12-01T14:00:00Z,574.11,0.0,18.51,18.51,36.12,4.77,8.0,9.05,1.11,36.12
2024-12-01T15:00:00Z,547.41,0.0,15.59,15.59,39.34,4.53,7.17,8.25,1.08,39.34
2024-12-01T16:00:00Z,520.71,0.0,13.54,13.54,40.77,4.41,6.73,7.68,1.03,40.77
2024-12-01T17:00:00Z,507.35,0.0,12.0,12.0,40.05,4.23,6.59,7.43,0.97,40.05
2024-12-01T18:00:00Z,480.65,0.0,10.8,10.8,38.98,3.76,6.24,6.89,0.89,38.98
2024-12-01T19:00:00Z,447.27,0.0,8.83,8.83,39.34,3.19,5.33,5.76,0.76,39.34
2024-12-01T20:00:00Z,427.25,0.0,7.37,7.37,40.77,3.34,4.85,5.21,0.73,40.77
2024-12-01T21:00:00Z,423.91,0.0,6.0,6.0,41.84,3.22,4.13,4.44,0.7,41.84
2024-12-01T22:00:00Z,423.91,0.0,5.1,5.1,43.27,3.04,3.45,3.74,0.67,43.27
2024-12-01T23:00:00Z,427.25,0.0,4.84,4.84,43.27,3.1,3.24,3.52,0.66,43.27
2024-12-02T00:00:00Z,440.6,0.0,5.44,5.44,40.77,3.43,3.04,3.36,0.69,40.77
2024-12-02T01:00:00Z,473.98,0.0,8.05,8.05,35.41,4.41,3.69,4.19,0.82,35.41
2024-12-02T02:00:00Z,554.08,0.05,15.42,15.47,27.54,6.02,5.81,6.76,1.11,27.54
2024-12-02T03:00:00Z,654.22,0.3,23.99,24.29,21.64,7.09,8.39,9.86,1.33,29.987499999999997
2024-12-02T04:00:00Z,654.22,0.57,23.99,24.56,24.68,7.21,9.7,11.43,1.44,29.987499999999997
2024-12-02T05:00:00Z,600.81,0.57,19.36,19.93,31.47,6.85,9.42,11.16,1.46,31.47
2024-12-02T06:00:00Z,554.08,0.57,15.77,16.34,35.76,6.38,8.44,10.05,1.44,35.76
2024-12-02T07:00:00Z,534.06,0.54,14.74,15.28,36.48,6.14,7.69,9.17,1.39,36.48
2024-12-02T08:00:00Z,547.41,0.44,14.39,14.83,36.12,5.6,8.02,9.43,1.41,36.12
2024-12-02T09:00:00Z,567.44,0.25,13.88,14.13,36.48,4.77,10.54,11.95,1.5,36.48
2024-12-02T10:00:00Z,580.79,0.11,13.19,13.3,38.27,3.87,15.02,16.49,1.65,38.27
2024-12-02T11:00:00Z,600.81,0.04,15.42,15.46,35.76,3.61,19.21,20.95,1.8,35.76
2024-12-02T12:00:00Z,634.19,0.03,19.02,19.05,28.25,3.22,22.7,24.79,1.87,37.833333333333336
2024-12-02T13:00:00Z,654.22,0.05,20.39,20.44,21.82,2.92,24.44,26.84,1.82,40.733333333333334
2024-12-02T14:00:00Z,667.57,0.08,19.88,19.96,17.17,2.83,21.51,24.25,1.79,35.85
2024-12-02T15:00:00Z,660.9,0.07,18.51,18.58,16.27,2.56,16.48,19.36,1.71,27.46666666666667
2024-12-02T16:00:00Z,640.87,0.02,15.42,15.44,20.92,2.21,13.36,15.83,1.65,22.266666666666666
2024-12-02T17:00:00Z,620.84,0.01,12.85,12.86,25.39,1.94,13.2,15.26,1.58,25.39
2024-12-02T18:00:00Z,607.49,0.01,11.65,11.66,25.75,1.83,13.19,14.66,1.39,25.75
2024-12-02T19:00:00Z,600.81,0.0,10.37,10.37,26.82,2.03,12.9,13.95,1.22,26.82
2024-12-02T20:00:00Z,587.46,0.0,9.42,9.42,27.89,2.38,12.65,13.61,1.27,27.89
2024-12-02T21:00:00Z,587.46,0.0,8.57,8.57,28.25,2.44,12.27,13.24,1.39,28.25
2024-12-02T22:00:00Z,587.46,0.0,7.88,7.88,28.25,2.41,12.55,13.58,1.44,28.25
2024-12-02T23:00:00Z,587.46,0.0,7.45,7.45,28.25,2.41,12.66,13.71,1.42,28.25
2024-12-03T00:00:00Z,580.79,0.0,7.71,7.71,28.61,2.59,13.11,14.21,1.27,28.61
2024-12-03T01:00:00Z,587.46,0.0,8.83,8.83,30.76,2.98,12.61,13.85,1.28,30.76
2024-12-03T02:00:00Z,600.81,0.02,11.14,11.16,33.97,3.1,11.72,13.5,1.41,33.97
2024-12-03T03:00:00Z,600.81,0.17,12.51,12.68,40.05,2.83,10.64,12.78,1.38,40.05
2024-12-03T04:00:00Z,567.44,0.15,11.31,11.46,50.07,2.5,9.54,11.72,1.46,15.899999999999999
2024-12-03T05:00:00Z,540.73,0.08,9.94,10.02,56.51,2.47,9.6,11.87,1.69,56.51
2024-12-03T06:00:00Z,520.71,0.03,8.48,8.51,62.23,2.32,9.71,11.9,1.85,62.23
2024-12-03T07:00:00Z,423.91,0.03,5.74,5.77,84.4,1.59,8.73,10.12,1.25,84.4
2024-12-03T08:00:00Z,393.87,0.06,4.88,4.94,90.84,1.39,7.73,8.87,1.11,90.84
2024-12-03T09:00:00Z,387.19,0.09,4.71,4.8,92.98,1.43,7.02,8.06,1.09,92.98
2024-12-03T10:00:00Z,417.23,0.19,7.8,7.99,87.26,2.32,7.51,9.07,1.77,87.26
2024-12-03T11:00:00Z,473.98,0.2,14.22,14.42,75.82,3.58,8.69,11.1,2.69,75.82
2024-12-03T12:00:00Z,540.73,0.07,21.25,21.32,63.66,4.53,9.51,12.57,3.17,63.66
2024-12-03T13:00:00Z,567.44,0.0,22.96,22.96,57.22,5.01,9.51,12.83,3.17,57.22
2024-12-03T14:00:00Z,554.08,0.0,17.31,17.31,57.94,4.47,9.28,12.66,2.72,57.94
2024-12-03T15:00:00Z,540.73,0.0,12.17,12.17,60.8,3.61,10.75,14.01,2.25,60.8
2024-12-03T16:00:00Z,527.38,0.0,9.25,9.25,60.8,2.86,11.68,14.56,1.88,60.8
2024-12-03T17:00:00Z,494.0,0.0,8.14,8.14,57.94,2.5,11.42,14.0,1.66,57.94
2024-12-03T18:00:00Z,453.95,0.0,7.11,7.11,57.22,2.26,11.07,13.08,1.55,57.22
2024-12-03T19:00:00Z,403.88,0.0,5.31,5.31,61.51,1.82,10.43,11.97,1.41,61.51
2024-12-03T20:00:00Z,370.5,0.0,4.07,4.07,62.94,1.64,9.13,10.59,1.35,62.94
2024-12-03T21:00:00Z,350.48,0.0,3.3,3.3,62.94,1.58,7.8,9.39,1.28,62.94
2024-12-03T22:00:00Z,337.12,0.0,2.96,2.96,61.51,1.68,7.29,9.14,1.35,61.51
2024-12-03T23:00:00Z,337.12,0.0,3.21,3.21,58.65,1.91,7.71,9.86,1.49,58.65
2024-12-04T00:00:00Z,330.45,0.0,3.51,3.51,57.22,2.03,7.5,9.73,1.47,57.22
2024-12-04T01:00:00Z,330.45,0.0,4.37,4.37,57.94,2.18,6.62,8.81,1.46,57.94
2024-12-04T02:00:00Z,343.8,0.06,6.85,6.91,57.94,2.56,6.43,9.06,1.6,57.94
2024-12-04T03:00:00Z,357.15,0.62,8.48,9.1,57.94,2.92,7.14,10.35,1.84,57.94
2024-12-04T04:00:00Z,337.12,1.01,6.34,7.35,67.23,2.71,8.18,11.66,1.8,67.23
2024-12-04T05:00:00Z,320.43,0.78,4.07,4.85,79.39,2.56,9.91,13.76,1.82,79.39
2024-12-04T06:00:00Z,310.42,0.52,2.74,3.26,90.12,2.53,11.44,15.48,1.88,90.12
2024-12-04T07:00:00Z,293.73,0.34,1.93,2.27,90.12,1.91,9.08,12.07,1.47,90.12
2024-12-04T08:00:00Z,293.73,0.31,2.01,2.32,85.83,1.68,7.05,9.38,1.38,85.83
2024-12-04T09:00:00Z,297.07,0.28,2.4,2.68,81.54,1.76,6.86,9.22,1.47,81.54
2024-12-04T10:00:00Z,310.42,0.37,3.56,3.93,77.96,2.09,7.18,9.78,1.77,77.96
2024-12-04T11:00:00Z,337.12,0.64,6.17,6.81,74.39,2.59,7.85,10.81,2.31,74.39
2024-12-04T12:00:00Z,367.16,0.49,10.37,10.86,67.23,3.01,8.09,11.26,2.85,67.23
2024-12-04T13:00:00Z,407.22,0.01,13.54,13.55,60.08,3.73,8.64,12.07,3.42,60.08
2024-12-04T14:00:00Z,427.25,0.0,14.05,14.05,57.22,4.41,10.52,14.67,3.99,57.22
2024-12-04T15:00:00Z,433.92,0.0,13.54,13.54,55.79,4.47,12.21,17.02,3.86,55.79
2024-12-04T16:00:00Z,433.92,0.0,11.48,11.48,55.79,3.99,13.04,17.98,3.13,55.79
2024-12-04T17:00:00Z,453.95,0.0,10.37,10.37,59.37,3.76,15.38,20.12,2.47,59.37
